qtr_year;region;total_count;region_area;tran_p_ha
1.10.2005;Kadaka;9;281;0,03202847
1.10.2005;Kadriorg;121;256;0,47265625
1.10.2005;Kakumäe;11;251;0,043824701
1.10.2005;Kalamaja;98;210;0,466666667
1.10.2005;Karjamaa;58;97;0,597938144
1.10.2005;Kassisaba;54;45;1,2
1.10.2005;Katleri;51;38;1,342105263
1.10.2005;Keldrimäe;47;35;1,342857143
1.10.2005;Kelmiküla;20;21;0,952380952
1.10.2005;Kitseküla;134;140;0,957142857
1.10.2005;Kivimäe;7;222;0,031531532
1.10.2005;Kompassi;21;16;1,3125
1.10.2005;Kopli;62;282;0,219858156
1.10.2005;Kose;66;346;0,190751445
1.10.2005;Kurepõllu;15;68;0,220588235
1.10.2005;Kuristiku;81;84;0,964285714
1.10.2005;Laagna;168;136;1,235294118
1.10.2005;Laagri;2;41;0,048780488
1.10.2005;Lepiku;36;162;0,222222222
1.10.2005;Liiva;1;264;0,003787879
1.10.2005;Lilleküla;191;546;0,34981685
1.10.2005;Loopealse;1;57;0,01754386
1.10.2005;Maakri;10;13;0,769230769
1.10.2005;Maarjamäe;58;155;0,374193548
1.10.2005;Mähe;68;282;0,241134752
1.10.2005;Männiku;40;447;0,089485459
1.10.2005;Mõigu;2;70;0,028571429
1.10.2005;Mustakivi;129;116;1,112068966
1.10.2005;Mustamäe;418;441;0,947845805
1.10.2005;Mustjõe;5;179;0,027932961
1.10.2005;Nõmme;22;480;0,045833333
1.10.2005;Õismäe;1;178;0,005617978
1.10.2005;Pääsküla;36;661;0,054462935
1.10.2005;Pae;97;58;1,672413793
1.10.2005;Paljassaare;3;395;0,007594937
1.10.2005;Pelgulinn;179;238;0,75210084
1.10.2005;Pelguranna;128;100;1,28
1.10.2005;Pikaliiva;63;447;0,140939597
1.10.2005;Pirita;12;173;0,069364162
1.10.2005;Priisle;96;185;0,518918919
1.10.2005;Rahumäe;5;162;0,030864198
1.10.2005;Raua;65;31;2,096774194
1.10.2005;Sääse;51;61;0,836065574
1.10.2005;Sadama;227;139;1,633093525
1.10.2005;Seli;87;95;0,915789474
1.10.2005;Sibulaküla;65;13;5
1.10.2005;Siili;13;26;0,5
1.10.2005;Sikupilli;186;135;1,377777778
1.10.2005;Sitsi;36;45;0,8
1.10.2005;Südalinn;2;25;0,08
1.10.2005;Tatari;45;22;2,045454545
1.10.2005;Tiskre;62;139;0,446043165
1.10.2005;Tondi;18;133;0,135338346
1.10.2005;Tõnismäe;11;22;0,5
1.10.2005;Torupilli;41;51;0,803921569
1.10.2005;Ülemiste;8;340;0,023529412
1.10.2005;ÜlemisteJärve;1;1396;0,000716332
1.10.2005;Uus Maailm;76;65;1,169230769
1.10.2005;Uuslinn;1;22;0,045454545
1.10.2005;Väike-Õismäe;177;218;0,811926606
1.10.2005;Vana-Mustamäe;1;198;0,005050505
1.10.2005;Vanalinn;62;110;0,563636364
1.10.2005;Veerenni;41;92;0,445652174
1.10.2005;Vismeistri;2;143;0,013986014
1.01.2006;Astangu;17;207;0,082125604
1.01.2006;Haabersti;8;97;0,082474227
1.01.2006;Hiiu;4;263;0,015209125
1.01.2006;Järve;23;105;0,219047619
1.01.2006;Juhkentali;8;130;0,061538462
1.01.2006;Kadaka;7;281;0,024911032
1.01.2006;Kadriorg;62;256;0,2421875
1.01.2006;Kalamaja;96;210;0,457142857
1.01.2006;Karjamaa;72;97;0,742268041
1.01.2006;Kassisaba;33;45;0,733333333
1.01.2006;Katleri;23;38;0,605263158
1.01.2006;Keldrimäe;53;35;1,514285714
1.01.2006;Kelmiküla;10;21;0,476190476
1.01.2006;Kitseküla;21;140;0,15
1.01.2006;Kivimäe;8;222;0,036036036
1.01.2006;Kompassi;14;16;0,875
1.01.2006;Kopli;37;282;0,131205674
1.01.2006;Kose;48;346;0,138728324
1.01.2006;Kurepõllu;151;68;2,220588235
1.01.2006;Kuristiku;57;84;0,678571429
1.01.2006;Laagna;143;136;1,051470588
1.01.2006;Lepiku;11;162;0,067901235
1.01.2006;Liiva;2;264;0,007575758
1.01.2006;Lilleküla;140;546;0,256410256
1.01.2006;Loopealse;6;57;0,105263158
1.01.2006;Maakri;6;13;0,461538462
1.01.2006;Maarjamäe;136;155;0,877419355
1.01.2006;Mähe;67;282;0,237588652
1.01.2006;Männiku;36;447;0,080536913
1.01.2006;Merivälja;3;163;0,018404908
1.01.2006;Mustakivi;69;116;0,594827586
1.01.2006;Mustamäe;315;441;0,714285714
1.01.2006;Mustjõe;11;179;0,061452514
1.01.2006;Nõmme;12;480;0,025
1.01.2006;Õismäe;1;178;0,005617978
1.01.2006;Pääsküla;14;661;0,02118003
1.01.2006;Pae;70;58;1,206896552
1.01.2006;Paljassaare;2;395;0,005063291
1.01.2006;Pelgulinn;97;238;0,407563025
1.01.2006;Pelguranna;79;100;0,79
1.01.2006;Pikaliiva;37;447;0,082774049
1.01.2006;Pirita;8;173;0,046242775
1.01.2006;Priisle;140;185;0,756756757
1.01.2006;Rahumäe;6;162;0,037037037
1.01.2006;Raua;93;31;3
1.01.2006;Raudalu;1;180;0,005555556
1.01.2006;Sääse;36;61;0,590163934
1.01.2006;Sadama;101;139;0,726618705
1.01.2006;Seli;63;95;0,663157895
1.01.2006;Sibulaküla;34;13;2,615384615
1.01.2006;Siili;24;26;0,923076923
1.01.2006;Sikupilli;89;135;0,659259259
1.01.2006;Sitsi;25;45;0,555555556
1.01.2006;Südalinn;1;25;0,04
1.01.2006;Tatari;17;22;0,772727273
1.01.2006;Tiskre;33;139;0,237410072
1.01.2006;Tondi;15;133;0,112781955
1.01.2006;Tõnismäe;9;22;0,409090909
1.01.2006;Torupilli;94;51;1,843137255
1.01.2006;Ülemiste;18;340;0,052941176
1.01.2006;Uus Maailm;80;65;1,230769231
1.01.2006;Väike-Õismäe;147;218;0,674311927
1.01.2006;Vana-Mustamäe;1;198;0,005050505
1.01.2006;Vanalinn;33;110;0,3
1.01.2006;Veerenni;41;92;0,445652174
1.01.2006;Vismeistri;1;143;0,006993007
1.04.2006;Astangu;76;207;0,367149758
1.04.2006;Haabersti;7;97;0,072164948
1.04.2006;Hiiu;10;263;0,038022814
1.04.2006;Järve;21;105;0,2
1.04.2006;Juhkentali;6;130;0,046153846
1.04.2006;Kadaka;12;281;0,042704626
1.04.2006;Kadriorg;55;256;0,21484375
1.04.2006;Kakumäe;2;251;0,007968127
1.04.2006;Kalamaja;100;210;0,476190476
1.04.2006;Karjamaa;48;97;0,494845361
1.04.2006;Kassisaba;22;45;0,488888889
1.04.2006;Katleri;41;38;1,078947368
1.04.2006;Keldrimäe;37;35;1,057142857
1.04.2006;Kelmiküla;7;21;0,333333333
1.04.2006;Kitseküla;50;140;0,357142857
1.04.2006;Kivimäe;11;222;0,04954955
1.04.2006;Kompassi;12;16;0,75
1.04.2006;Kopli;35;282;0,124113475
1.04.2006;Kose;8;346;0,023121387
1.04.2006;Kurepõllu;89;68;1,308823529
1.04.2006;Kuristiku;41;84;0,488095238
1.04.2006;Laagna;138;136;1,014705882
1.04.2006;Lepiku;6;162;0,037037037
1.04.2006;Liiva;4;264;0,015151515
1.04.2006;Lilleküla;173;546;0,316849817
1.04.2006;Loopealse;3;57;0,052631579
1.04.2006;Maakri;11;13;0,846153846
1.04.2006;Maarjamäe;60;155;0,387096774
1.04.2006;Mähe;72;282;0,255319149
1.04.2006;Männiku;23;447;0,051454139
1.04.2006;Mustakivi;74;116;0,637931034
1.04.2006;Mustamäe;273;441;0,619047619
1.04.2006;Mustjõe;6;179;0,033519553
1.04.2006;Nõmme;17;480;0,035416667
1.04.2006;Õismäe;2;178;0,011235955
1.04.2006;Pääsküla;22;661;0,033282905
1.04.2006;Pae;65;58;1,120689655
1.04.2006;Paljassaare;1;395;0,002531646
1.04.2006;Pelgulinn;97;238;0,407563025
1.04.2006;Pelguranna;72;100;0,72
1.04.2006;Pikaliiva;31;447;0,06935123
1.04.2006;Pirita;8;173;0,046242775
1.04.2006;Priisle;72;185;0,389189189
1.04.2006;Rahumäe;8;162;0,049382716
1.04.2006;Raua;75;31;2,419354839
1.04.2006;Raudalu;1;180;0,005555556
1.04.2006;Sääse;38;61;0,62295082
1.04.2006;Sadama;39;139;0,28057554
1.04.2006;Seli;57;95;0,6
1.04.2006;Sibulaküla;27;13;2,076923077
1.04.2006;Siili;11;26;0,423076923
1.04.2006;Sikupilli;69;135;0,511111111
1.04.2006;Sitsi;30;45;0,666666667
1.04.2006;Südalinn;12;25;0,48
1.04.2006;Tatari;67;22;3,045454545
1.04.2006;Tiskre;14;139;0,100719424
1.04.2006;Tondi;15;133;0,112781955
1.04.2006;Tõnismäe;12;22;0,545454545
1.04.2006;Torupilli;30;51;0,588235294
1.04.2006;Ülemiste;12;340;0,035294118
1.04.2006;Uus Maailm;64;65;0,984615385
1.04.2006;Uuslinn;1;22;0,045454545
1.04.2006;Väike-Õismäe;129;218;0,591743119
1.04.2006;Vana-Mustamäe;3;198;0,015151515
1.04.2006;Vanalinn;34;110;0,309090909
1.04.2006;Väo;1;408;0,00245098
1.04.2006;Veerenni;35;92;0,380434783
1.04.2006;Vismeistri;4;143;0,027972028
1.07.2006;Astangu;36;207;0,173913043
1.07.2006;Haabersti;4;97;0,041237113
1.07.2006;Hiiu;3;263;0,011406844
1.07.2006;Järve;29;105;0,276190476
1.07.2006;Juhkentali;48;130;0,369230769
1.07.2006;Kadaka;13;281;0,046263345
1.07.2006;Kadriorg;81;256;0,31640625
1.07.2006;Kakumäe;2;251;0,007968127
1.07.2006;Kalamaja;69;210;0,328571429
1.07.2006;Karjamaa;21;97;0,216494845
1.07.2006;Kassisaba;21;45;0,466666667
1.07.2006;Katleri;47;38;1,236842105
1.07.2006;Keldrimäe;51;35;1,457142857
1.07.2006;Kelmiküla;7;21;0,333333333
1.07.2006;Kitseküla;59;140;0,421428571
1.07.2006;Kivimäe;9;222;0,040540541
1.07.2006;Kompassi;11;16;0,6875
1.07.2006;Kopli;32;282;0,113475177
1.07.2006;Kose;13;346;0,037572254
1.07.2006;Kurepõllu;28;68;0,411764706
1.07.2006;Kuristiku;65;84;0,773809524
1.07.2006;Laagna;135;136;0,992647059
1.07.2006;Laagri;2;41;0,048780488
1.07.2006;Lepiku;1;162;0,00617284
1.07.2006;Liiva;2;264;0,007575758
1.07.2006;Lilleküla;163;546;0,298534799
1.07.2006;Loopealse;2;57;0,035087719
1.07.2006;Maakri;9;13;0,692307692
1.07.2006;Maarjamäe;13;155;0,083870968
1.07.2006;Mähe;81;282;0,287234043
1.07.2006;Männiku;38;447;0,085011186
1.07.2006;Merivälja;2;163;0,012269939
1.07.2006;Mõigu;2;70;0,028571429
1.07.2006;Mustakivi;104;116;0,896551724
1.07.2006;Mustamäe;470;441;1,065759637
1.07.2006;Mustjõe;8;179;0,044692737
1.07.2006;Nõmme;23;480;0,047916667
1.07.2006;Pääsküla;30;661;0,045385779
1.07.2006;Pae;79;58;1,362068966
1.07.2006;Paljassaare;4;395;0,010126582
1.07.2006;Pelgulinn;103;238;0,432773109
1.07.2006;Pelguranna;77;100;0,77
1.07.2006;Pikaliiva;19;447;0,042505593
1.07.2006;Pirita;4;173;0,023121387
1.07.2006;Priisle;69;185;0,372972973
1.07.2006;Rahumäe;5;162;0,030864198
1.07.2006;Raua;42;31;1,35483871
1.07.2006;Raudalu;2;180;0,011111111
1.07.2006;Sääse;46;61;0,754098361
1.07.2006;Sadama;48;139;0,345323741
1.07.2006;Seli;84;95;0,884210526
1.07.2006;Sibulaküla;27;13;2,076923077
1.07.2006;Siili;13;26;0,5
1.07.2006;Sikupilli;92;135;0,681481481
1.07.2006;Sitsi;29;45;0,644444444
1.07.2006;Südalinn;2;25;0,08
1.07.2006;Tatari;13;22;0,590909091
1.07.2006;Tiskre;11;139;0,079136691
1.07.2006;Tondi;23;133;0,172932331
1.07.2006;Tõnismäe;13;22;0,590909091
1.07.2006;Torupilli;28;51;0,549019608
1.07.2006;Ülemiste;10;340;0,029411765
1.07.2006;ÜlemisteJärve;1;1396;0,000716332
1.07.2006;Uus Maailm;76;65;1,169230769
1.07.2006;Uuslinn;1;22;0,045454545
1.07.2006;Väike-Õismäe;168;218;0,770642202
1.07.2006;Vana-Mustamäe;4;198;0,02020202
1.07.2006;Vanalinn;32;110;0,290909091
1.07.2006;Väo;2;408;0,004901961
1.07.2006;Veerenni;101;92;1,097826087
1.07.2006;Vismeistri;5;143;0,034965035
1.10.2006;Astangu;55;207;0,265700483
1.10.2006;Haabersti;8;97;0,082474227
1.10.2006;Hiiu;5;263;0,019011407
1.10.2006;Järve;37;105;0,352380952
1.10.2006;Juhkentali;38;130;0,292307692
1.10.2006;Kadaka;15;281;0,053380783
1.10.2006;Kadriorg;71;256;0,27734375
1.10.2006;Kakumäe;3;251;0,011952191
1.10.2006;Kalamaja;104;210;0,495238095
1.10.2006;Karjamaa;28;97;0,288659794
1.10.2006;Kassisaba;34;45;0,755555556
1.10.2006;Katleri;44;38;1,157894737
1.10.2006;Keldrimäe;55;35;1,571428571
1.10.2006;Kelmiküla;12;21;0,571428571
1.10.2006;Kitseküla;43;140;0,307142857
1.10.2006;Kivimäe;12;222;0,054054054
1.10.2006;Kompassi;10;16;0,625
1.10.2006;Kopli;56;282;0,19858156
1.10.2006;Kose;16;346;0,046242775
1.10.2006;Kurepõllu;18;68;0,264705882
1.10.2006;Kuristiku;77;84;0,916666667
1.10.2006;Laagna;160;136;1,176470588
1.10.2006;Laagri;2;41;0,048780488
1.10.2006;Lepiku;8;162;0,049382716
1.10.2006;Liiva;3;264;0,011363636
1.10.2006;Lilleküla;210;546;0,384615385
1.10.2006;Loopealse;4;57;0,070175439
1.10.2006;Maakri;5;13;0,384615385
1.10.2006;Maarjamäe;13;155;0,083870968
1.10.2006;Mähe;92;282;0,326241135
1.10.2006;Männiku;33;447;0,073825503
1.10.2006;Mustakivi;131;116;1,129310345
1.10.2006;Mustamäe;452;441;1,024943311
1.10.2006;Mustjõe;9;179;0,05027933
1.10.2006;Nõmme;14;480;0,029166667
1.10.2006;Õismäe;45;178;0,252808989
1.10.2006;Pääsküla;31;661;0,046898638
1.10.2006;Pae;103;58;1,775862069
1.10.2006;Paljassaare;2;395;0,005063291
1.10.2006;Pelgulinn;134;238;0,56302521
1.10.2006;Pelguranna;96;100;0,96
1.10.2006;Pikaliiva;11;447;0,024608501
1.10.2006;Pirita;1;173;0,005780347
1.10.2006;Priisle;140;185;0,756756757
1.10.2006;Rahumäe;3;162;0,018518519
1.10.2006;Raua;97;31;3,129032258
1.10.2006;Raudalu;1;180;0,005555556
1.10.2006;Sääse;50;61;0,819672131
1.10.2006;Sadama;125;139;0,899280576
1.10.2006;Seli;91;95;0,957894737
1.10.2006;Sibulaküla;17;13;1,307692308
1.10.2006;Siili;18;26;0,692307692
1.10.2006;Sikupilli;133;135;0,985185185
1.10.2006;Sitsi;41;45;0,911111111
1.10.2006;Sõjamäe;1;747;0,001338688
1.10.2006;Südalinn;4;25;0,16
1.10.2006;Tatari;27;22;1,227272727
1.10.2006;Tiskre;69;139;0,496402878
1.10.2006;Tondi;23;133;0,172932331
1.10.2006;Tõnismäe;12;22;0,545454545
1.10.2006;Torupilli;30;51;0,588235294
1.10.2006;Ülemiste;13;340;0,038235294
1.10.2006;ÜlemisteJärve;1;1396;0,000716332
1.10.2006;Uus Maailm;80;65;1,230769231
1.10.2006;Uuslinn;2;22;0,090909091
1.10.2006;Väike-Õismäe;198;218;0,908256881
1.10.2006;Vana-Mustamäe;2;198;0,01010101
1.10.2006;Vanalinn;36;110;0,327272727
1.10.2006;Väo;1;408;0,00245098
1.10.2006;Veerenni;48;92;0,52173913
1.10.2006;Vismeistri;9;143;0,062937063
1.01.2007;Astangu;78;207;0,376811594
1.01.2007;Haabersti;27;97;0,278350515
1.01.2007;Hiiu;9;263;0,034220532
1.01.2007;Järve;21;105;0,2
1.01.2007;Juhkentali;57;130;0,438461538
1.01.2007;Kadaka;12;281;0,042704626
1.01.2007;Kadriorg;48;256;0,1875
1.01.2007;Kakumäe;6;251;0,023904382
1.01.2007;Kalamaja;96;210;0,457142857
1.01.2007;Karjamaa;32;97;0,329896907
1.01.2007;Kassisaba;24;45;0,533333333
1.01.2007;Katleri;40;38;1,052631579
1.01.2007;Keldrimäe;35;35;1
1.01.2007;Kelmiküla;6;21;0,285714286
1.01.2007;Kitseküla;41;140;0,292857143
1.01.2007;Kivimäe;5;222;0,022522523
1.01.2007;Kompassi;11;16;0,6875
1.01.2007;Kopli;61;282;0,216312057
1.01.2007;Kose;10;346;0,028901734
1.01.2007;Kurepõllu;15;68;0,220588235
1.01.2007;Kuristiku;65;84;0,773809524
1.01.2007;Laagna;118;136;0,867647059
1.01.2007;Lepiku;10;162;0,061728395
1.01.2007;Liiva;3;264;0,011363636
1.01.2007;Lilleküla;210;546;0,384615385
1.01.2007;Loopealse;3;57;0,052631579
1.01.2007;Maakri;92;13;7,076923077
1.01.2007;Maarjamäe;13;155;0,083870968
1.01.2007;Mähe;32;282;0,113475177
1.01.2007;Männiku;46;447;0,102908277
1.01.2007;Merivälja;4;163;0,024539877
1.01.2007;Mõigu;1;70;0,014285714
1.01.2007;Mustakivi;98;116;0,844827586
1.01.2007;Mustamäe;334;441;0,757369615
1.01.2007;Mustjõe;10;179;0,055865922
1.01.2007;Nõmme;5;480;0,010416667
1.01.2007;Õismäe;20;178;0,112359551
1.01.2007;Pääsküla;29;661;0,04387292
1.01.2007;Pae;71;58;1,224137931
1.01.2007;Paljassaare;1;395;0,002531646
1.01.2007;Pelgulinn;83;238;0,348739496
1.01.2007;Pelguranna;77;100;0,77
1.01.2007;Pikaliiva;9;447;0,020134228
1.01.2007;Pirita;5;173;0,028901734
1.01.2007;Priisle;138;185;0,745945946
1.01.2007;Rahumäe;11;162;0,067901235
1.01.2007;Raua;35;31;1,129032258
1.01.2007;Raudalu;3;180;0,016666667
1.01.2007;Sääse;60;61;0,983606557
1.01.2007;Sadama;114;139;0,820143885
1.01.2007;Seli;76;95;0,8
1.01.2007;Sibulaküla;19;13;1,461538462
1.01.2007;Siili;15;26;0,576923077
1.01.2007;Sikupilli;77;135;0,57037037
1.01.2007;Sitsi;24;45;0,533333333
1.01.2007;Südalinn;3;25;0,12
1.01.2007;Tatari;35;22;1,590909091
1.01.2007;Tiskre;46;139;0,330935252
1.01.2007;Tondi;22;133;0,165413534
1.01.2007;Tõnismäe;13;22;0,590909091
1.01.2007;Torupilli;29;51;0,568627451
1.01.2007;Ülemiste;11;340;0,032352941
1.01.2007;Uus Maailm;62;65;0,953846154
1.01.2007;Väike-Õismäe;150;218;0,688073394
1.01.2007;Vana-Mustamäe;4;198;0,02020202
1.01.2007;Vanalinn;20;110;0,181818182
1.01.2007;Väo;1;408;0,00245098
1.01.2007;Veerenni;51;92;0,554347826
1.01.2007;Vismeistri;1;143;0,006993007
1.04.2007;Astangu;32;207;0,154589372
1.04.2007;Haabersti;50;97;0,515463918
1.04.2007;Hiiu;6;263;0,022813688
1.04.2007;Järve;18;105;0,171428571
1.04.2007;Juhkentali;17;130;0,130769231
1.04.2007;Kadaka;12;281;0,042704626
1.04.2007;Kadriorg;92;256;0,359375
1.04.2007;Kakumäe;28;251;0,111553785
1.04.2007;Kalamaja;79;210;0,376190476
1.04.2007;Karjamaa;16;97;0,164948454
1.04.2007;Kassisaba;17;45;0,377777778
1.04.2007;Katleri;21;38;0,552631579
1.04.2007;Keldrimäe;29;35;0,828571429
1.04.2007;Kelmiküla;8;21;0,380952381
1.04.2007;Kitseküla;35;140;0,25
1.04.2007;Kivimäe;7;222;0,031531532
1.04.2007;Kompassi;18;16;1,125
1.04.2007;Kopli;52;282;0,184397163
1.04.2007;Kose;20;346;0,057803468
1.04.2007;Kurepõllu;19;68;0,279411765
1.04.2007;Kuristiku;59;84;0,702380952
1.04.2007;Laagna;150;136;1,102941176
1.04.2007;Laagri;2;41;0,048780488
1.04.2007;Lepiku;42;162;0,259259259
1.04.2007;Liiva;1;264;0,003787879
1.04.2007;Lilleküla;163;546;0,298534799
1.04.2007;Loopealse;3;57;0,052631579
1.04.2007;Maakri;52;13;4
1.04.2007;Maarjamäe;12;155;0,077419355
1.04.2007;Mähe;36;282;0,127659574
1.04.2007;Männiku;10;447;0,022371365
1.04.2007;Merivälja;2;163;0,012269939
1.04.2007;Mustakivi;95;116;0,818965517
1.04.2007;Mustamäe;334;441;0,757369615
1.04.2007;Mustjõe;5;179;0,027932961
1.04.2007;Nõmme;14;480;0,029166667
1.04.2007;Õismäe;7;178;0,039325843
1.04.2007;Pääsküla;19;661;0,028744327
1.04.2007;Pae;65;58;1,120689655
1.04.2007;Paevälja;4;119;0,033613445
1.04.2007;Paljassaare;4;395;0,010126582
1.04.2007;Pelgulinn;93;238;0,390756303
1.04.2007;Pelguranna;88;100;0,88
1.04.2007;Pikaliiva;15;447;0,033557047
1.04.2007;Pirita;5;173;0,028901734
1.04.2007;Priisle;159;185;0,859459459
1.04.2007;Rahumäe;14;162;0,086419753
1.04.2007;Raua;28;31;0,903225806
1.04.2007;Raudalu;1;180;0,005555556
1.04.2007;Sääse;98;61;1,606557377
1.04.2007;Sadama;90;139;0,647482014
1.04.2007;Seli;73;95;0,768421053
1.04.2007;Sibulaküla;18;13;1,384615385
1.04.2007;Siili;19;26;0,730769231
1.04.2007;Sikupilli;87;135;0,644444444
1.04.2007;Sitsi;21;45;0,466666667
1.04.2007;Südalinn;3;25;0,12
1.04.2007;Tatari;35;22;1,590909091
1.04.2007;Tiskre;81;139;0,582733813
1.04.2007;Tondi;13;133;0,097744361
1.04.2007;Tõnismäe;22;22;1
1.04.2007;Torupilli;34;51;0,666666667
1.04.2007;Ülemiste;8;340;0,023529412
1.04.2007;Uus Maailm;77;65;1,184615385
